isin,time,yield,vol
PIBL1221E217,2:18:05 PM,1.4355,40.192
PIID0527L140,2:18:01 PM,4.395,100
PIBL1221A042,2:16:57 PM,1.035,2
PIBL1221B050,2:16:41 PM,1.12,30
PIBL1221B087,2:16:29 PM,1.125,1.3
PIID0527L140,2:15:01 PM,4.395,0.5
PIID0527L140,2:14:58 PM,4.39,0.7
PIBL1221F234,2:14:38 PM,1.435,5.32
PIBL1221F234,2:14:21 PM,1.43,3.4
PIBL1221E208,2:14:07 PM,1.41,15.08
PIID0524C129,2:12:02 PM,2.925,0.03
PIBL1221K461,2:10:50 PM,1.6175,27
PIID0324C115,2:09:54 PM,2.75,0.1
PIBD0526D772,2:09:19 PM,3.9,2
PIBL1221L497,2:09:18 PM,1.644,0.2
PIBL1221I393,2:09:00 PM,1.55,6
PIBL1221A015,2:08:30 PM,1.15,0.83
PIBL1221B069,2:08:28 PM,1.125,0.7
PIBL1221B069,2:07:49 PM,1.09,0.8
>>>>>>> refactor_summary
PIBL1221E208,2:03:23 PM,1.43,1
PIBD0523C752,2:02:03 PM,2.3,48
PIBD0523C752,2:01:54 PM,2.3,25
PIBL1221L497,2:01:43 PM,1.63,5
PIID0323B101,2:00:42 PM,2.1875,28.6
PIID0527L140,11:59:06 AM,4.395,100
PIID0527L140,11:59:04 AM,4.395,100
PIID0524C129,11:57:11 AM,2.775,9.6
PIID1026I057,11:55:44 AM,4.15,8
PIBL1221A042,11:54:43 AM,1.035,30.03
PIBL1221C139,11:53:42 AM,1.18,2.01
PIBD0524J762,11:52:10 AM,3.1,93.073
PIBL1221E208,11:50:19 AM,1.42,5
PIBL1221C102,11:49:57 AM,1.13,15.02
PIBL1221C102,11:49:56 AM,1.13,2
PIBL1221C102,11:49:54 AM,1.13,9.05
PIBL1221F234,11:49:48 AM,1.43,1
PIBL1221L497,11:49:46 AM,1.63,1.01
PIID0527L140,11:44:59 AM,4.4,25
PIBL1221F234,11:42:59 AM,1.435,4
PIBD0523C752,11:42:24 AM,2.3,428
PIID0527L140,11:42:01 AM,4.4,0.005
PIID0525H130,11:40:49 AM,3.725,0.035
PIBL1221F234,11:40:41 AM,1.43,75.39
PIID0323B101,11:39:37 AM,2.185,27
PIID0324C115,11:39:15 AM,2.8,0.005
PIBD2039A232,11:39:06 AM,4.955,5
PIBD2039A232,11:38:54 AM,4.955,20
PIBL1221A024,11:38:12 AM,1.03,8.6588
PIBL1221A042,11:37:30 AM,1.075,0.5153
PIBL1221L497,11:36:31 AM,1.63,2
PIBL1221E208,11:36:00 AM,1.41,33.1
PIBL1221F234,11:35:53 AM,1.43,3.1
PIID0525H130,11:35:51 AM,3.69,50
PIBL1221F234,11:35:46 AM,1.435,1
PIBL1221J436,11:34:52 AM,1.615,500
PIBL1221A042,11:34:40 AM,1.075,3
PIBL1221C102,11:34:31 AM,1.13,4.5
PIBL1221B050,11:34:09 AM,1.08,0.5
PIBL1221A042,11:33:46 AM,1.075,3
PIBL1221E208,11:33:18 AM,1.41,255
PIID0324C115,11:33:05 AM,2.75,25
PIBL1221L497,11:32:54 AM,1.63,1.06
PIID0525H130,11:31:24 AM,3.65,1
PIBL1221E208,11:31:04 AM,1.41,200
PIBL1221E208,11:30:49 AM,1.42,5.049
PIBL1221C102,11:29:49 AM,1.135,1
PIBL1221E208,11:28:40 AM,1.42,45.98
PIBL1221C102,11:27:57 AM,1.13,8
PIBL1221F234,11:27:03 AM,1.435,0.3
PIBL1221L497,11:26:49 AM,1.63,0.54
PIBL1221B069,11:25:47 AM,1.1,1
PIBL1221J418,11:25:09 AM,1.59,4.27
PIID0522L114,11:24:57 AM,2.2,0.5
PIBL1221E191,11:23:49 AM,1.4355,14.564
PIID0527L140,11:22:31 AM,4.395,200
PIID0524C129,11:22:28 AM,2.8,12.005
PIID0527L140,11:22:19 AM,4.395,50
PIBD0524J762,11:21:46 AM,3.125,2.425
PIID0527L140,11:21:36 AM,4.4,350
PIBL1221A042,11:21:26 AM,1.065,30.0333
PIID0527L140,11:21:02 AM,4.4,23
PIBL1221D165,11:20:37 AM,1.25,16.38
PIID0527L140,11:20:04 AM,4.395,50
PIBL1221E217,11:19:45 AM,1.45,1.38
PIID0525H130,11:19:41 AM,3.645,1
PIBL1221B087,11:18:57 AM,1.13,2
PIBL1221A042,11:18:52 AM,1.065,5.661
PIBL1221B078,11:16:24 AM,1.125,2
PIBL1221A033,11:15:47 AM,1.035,8.5
PIBL1221B069,11:14:32 AM,1.115,43.11
PIBL1221E217,11:12:54 AM,1.43,4.018
PIBL1221F234,11:11:43 AM,1.43,6.03
PIBL1221F234,11:11:41 AM,1.43,3
PIID0323B101,11:11:30 AM,2.225,5
PIBL1221L497,11:11:22 AM,1.63,2.93
PIBL1221L497,11:11:21 AM,1.63,2.02
PIBL1221C095,11:11:10 AM,1.14,2
PIBL1221C095,11:10:57 AM,1.14,5
PIBL1221C102,11:10:44 AM,1.135,6.31
PIBL1221A042,11:10:11 AM,1.075,41.1382
PIBL1221C102,11:07:30 AM,1.13,3
PIBL1221B078,11:06:28 AM,1.125,2.327
PIID1023H046,11:04:27 AM,2.9,0.5
PIID1026I057,11:03:52 AM,4.15,4
PIBL1221L497,11:02:56 AM,1.63,0.5
PIBL1221F234,11:02:40 AM,1.43,1
PIBL1221F234,11:02:38 AM,1.43,0.5
PIBL1221F234,11:02:32 AM,1.435,1.6
PIBL1221A042,11:02:31 AM,1.085,2
PIBL1221C102,11:02:12 AM,1.13,3
PIBL1221E217,11:02:10 AM,1.4355,3
PIBL1221C102,11:02:05 AM,1.13,5.01
PIBL1221A042,11:01:47 AM,1.035,4.205
PIBL1221A042,11:01:12 AM,1.075,9.8
PIBL1221C102,11:01:07 AM,1.15,0.771
PIBL1221A042,11:00:42 AM,1.075,1
PIBL1221A042,11:00:31 AM,1.075,5
PIBL1221C102,11:00:03 AM,1.135,2.505
PIID2537J015,10:59:32 AM,4.95,20
PIBD2039A232,10:59:29 AM,4.975,5
PIID2537J015,10:59:25 AM,5.125,0.2
PIID0522L114,10:59:16 AM,2.075,4
PIBD1025I608,10:58:29 AM,3.65,10
PIBL1221A024,10:58:22 AM,1.03,2.502
PIBL1221B069,10:58:20 AM,1.115,20.027
PIBL1221B050,10:58:11 AM,1.2,17.1
PIBL1221C095,10:58:11 AM,1.115,20.353
PIID0527L140,10:57:53 AM,4.4045,8.58
PIID0527L140,10:57:32 AM,4.4045,15
PIBL1221E217,10:57:20 AM,1.43,1.005
PIID0524C129,10:57:06 AM,2.875,1
PIBL1221F234,10:55:55 AM,1.435,1
PIBL1221E217,10:55:45 AM,1.4355,5.038
PIBL1221C102,10:55:14 AM,1.131,5
PIBL1221E208,10:55:11 AM,1.43,3
PIBL1221D174,10:54:48 AM,1.4,0.7
PIBL1221L488,10:54:45 AM,1.6251,3.5
PIBL1221D174,10:54:42 AM,1.4,0.4
PIBL1221A042,10:54:25 AM,1.085,200
PIBL1221A042,10:54:22 AM,1.085,50
PIID0527L140,10:54:14 AM,4.405,3
PIBL1221C102,10:53:36 AM,1.135,5
PIBL1221F252,10:53:21 AM,1.45,118.704
PIID0525H130,10:53:17 AM,3.7,150
PIBL1221C102,10:53:16 AM,1.135,1
PIBL1221L497,10:52:43 AM,1.63,0.5
PIID0525H130,10:52:37 AM,3.7015,150
PIBD0523C752,10:51:52 AM,2.275,1
PIBD0526D772,10:50:23 AM,3.95,23
PIBD0726B627,10:50:02 AM,3.975,59.575
PIBL1221C095,10:48:38 AM,1.15,6.284
PIBL1221C095,10:47:34 AM,1.14,2.014
PIBD0723D588,10:47:28 AM,2.48,10.2
PIBL1221L488,10:47:01 AM,1.625,2
PIID1023H046,10:46:30 AM,2.94,17
PIBL1221G304,10:45:57 AM,1.5,115
PIBL1221A042,10:45:22 AM,1.035,1.4
PIBL1221D165,10:42:41 AM,1.3,1
PIBL1221E191,10:42:02 AM,1.4355,60
PIBL1221L488,10:41:33 AM,1.625,2
PIID0527L140,10:39:50 AM,4.39,100
PIID0527L140,10:39:43 AM,4.4,100
PIID0527L140,10:39:30 AM,4.4,100
PIID0527L140,10:39:17 AM,4.4,50
PIID0527L140,10:39:08 AM,4.39,50
PIID0527L140,10:39:00 AM,4.4,50
PIID0527L140,10:38:08 AM,4.4,200
PIID0527L140,10:38:06 AM,4.4,100
PIID0527L140,10:37:34 AM,4.4,50
PIBD2039A232,10:35:48 AM,4.975,20
PIID0527L140,10:35:30 AM,4.39,50
PIBL1221C102,10:34:24 AM,1.12,39.79
PIBL1221D165,10:33:43 AM,1.35,0.4
PIBL1221E208,10:33:24 AM,1.43,10
PIBL1221B069,10:31:19 AM,1.115,10.616
PIBL1221F234,10:30:57 AM,1.435,0.6
PIID0324C115,10:30:37 AM,2.79,6
PIBL1221E217,10:30:35 AM,1.4355,100
PIBL1221E208,10:30:20 AM,1.43,148.4
PIID0323B101,10:29:14 AM,2.15,20.4
PIBL1221B069,10:28:41 AM,1.1,1.001
PIBL1221B069,10:28:22 AM,1.1,1.001
PIBL1221B069,10:28:13 AM,1.1,3.006
PIBL1221D156,10:27:16 AM,1.35,9
PIBL1221C111,10:27:06 AM,1.155,59
PIBD0522A747,10:25:46 AM,1.5,50
PIBL1221A042,10:25:23 AM,1.035,1.083
PIBL1221E217,10:25:14 AM,1.4355,3.585
PIID0527L140,10:22:07 AM,4.4,12
PIID0527L140,10:21:34 AM,4.4,50
PIID0527L140,10:21:18 AM,4.405,100
PIBL1221C102,10:21:15 AM,1.135,2.4
PIBL1221C095,10:21:14 AM,1.155,0.288
PIBD0524J762,10:21:13 AM,3.125,2.819
PIID0527L140,10:21:05 AM,4.4,50
PIBL1221C102,10:20:54 AM,1.135,5.5
PIID0527L140,10:20:48 AM,4.405,100
PIID0527L140,10:20:30 AM,4.405,50
PIID0527L140,10:20:23 AM,4.4,50
PIID0527L140,10:19:47 AM,4.4,50
PIID0527L140,10:19:33 AM,4.41,50
PIID0527L140,10:19:28 AM,4.4,50
PIID0527L140,10:19:21 AM,4.405,50
PIID0527L140,10:19:16 AM,4.4,50
PIBL1221L497,10:19:03 AM,1.644,5.05
PIID0527L140,10:19:03 AM,4.405,100
PIBL1221E208,10:18:20 AM,1.43,200
PIBL1221E217,10:18:05 AM,1.44,10.053
PIBL1221K452,10:17:45 AM,1.595,1.015
PIBD0526D772,10:15:19 AM,4,7
PIBL1221C111,10:11:01 AM,1.175,0.65
PIBL1221E182,10:10:34 AM,1.3725,468.43
PIBL1221E182,10:10:33 AM,1.3725,500
PIBL1221D174,10:09:01 AM,1.4,0.807
PIBL1221E208,10:08:58 AM,1.365,3
PIBL1221E217,10:08:29 AM,1.45,8
PIBL1221E191,10:08:25 AM,1.44,1.009
PIBL1221E217,10:06:59 AM,1.44,5.026
PIBL1221E217,10:06:17 AM,1.4375,200
PIBL1221K461,10:05:56 AM,1.6175,1.012
PIBL1221C102,10:05:51 AM,1.135,0.87
PIBL1221E217,10:05:40 AM,1.4375,200
PIBL1221E217,10:05:23 AM,1.4355,4.02
PIBL1221E208,10:04:45 AM,1.43,200
PIBL1221E217,10:04:26 AM,1.45,3.283
PIBL1221E208,10:04:03 AM,1.43,200
PIID0527L140,10:03:58 AM,4.4175,15.4
PIID0527L140,10:02:57 AM,4.415,100
PIBL1221F234,10:00:38 AM,1.445,700
PIBL1221E208,10:00:06 AM,1.43,3
PIBL1221B087,9:58:45 AM,1.13,2.003
PIBL1221B069,9:58:29 AM,1.115,200
PIBL1221A042,9:58:25 AM,1.035,10
PIBL1221A042,9:58:10 AM,1.035,10
PIBL1221A042,9:58:08 AM,1.035,20
PIBL1221A042,9:58:08 AM,1.035,10
PIBL1221A042,9:58:06 AM,1.035,10
PIBL1221A042,9:57:51 AM,1.035,15
PIBL1221L497,9:56:53 AM,1.63,1
PIBD0522A747,9:56:28 AM,1.5,8
PIID0525H130,9:55:48 AM,3.7375,10
PIBL1221C102,9:54:30 AM,1.035,30
PIBL1221A024,9:54:07 AM,1.1,1
PIID0527L140,9:52:56 AM,4.4025,26.422
PIBL1221F234,9:52:22 AM,1.435,100
PIBL1221C102,9:49:16 AM,1.15,2.103
PIBL1221A042,9:48:35 AM,1.125,0.106
PIBL1221E217,9:46:26 AM,1.4355,6.04
PIBL1221A042,9:46:25 AM,1.0675,40.039
PIBL1221C102,9:45:31 AM,1.14,30
PIBL1221E208,9:45:25 AM,1.43,2
PIID1526J019,9:41:27 AM,4.25,0.5
PIID0525H130,9:41:02 AM,3.75,1
PIBL1221F234,9:39:53 AM,1.4355,1.011
PIBL1221K452,9:39:28 AM,1.595,1.521
PIBL1221E208,9:36:56 AM,1.43,1.2
PIBL1221E208,9:36:55 AM,1.43,1.3
PIBL1221E208,9:36:41 AM,1.43,0.85
PIID0527L140,9:35:20 AM,4.42,100
PIBL1221E208,9:35:10 AM,1.43,0.5
PIBL1221E208,9:35:09 AM,1.43,3.1
PIID0527L140,9:35:07 AM,4.42,100
PIID0527L140,9:27:24 AM,4.42,300
PIID0527L140,9:26:38 AM,4.42,200
PIID0527L140,9:26:12 AM,4.42,50
PIID0527L140,9:25:49 AM,4.42,50
PIBL1221E208,9:21:09 AM,1.43,3.214
PIBD1028C635,9:20:10 AM,4.45,0.5
PIBD0725D618,9:19:07 AM,3.65,0.5
PIBD0724D595,9:19:00 AM,3.025,0.3
PIID0522L114,9:17:22 AM,2.2,2
PIBL1221L497,8:53:14 AM,1.635,4
PIBL1221C095,8:48:33 AM,1.155,0.5
PIBL1221C095,8:47:46 AM,1.155,0.5
PIBL1221C095,8:46:49 AM,1.155,0.5
PIBD0728D649,8:46:20 AM,4.25,2.18
PIID0525H130,8:34:17 AM,3.7,50
PIID0525H130,8:33:32 AM,3.7,150
PIID2537J015,8:33:02 AM,5.1,0.4
PIID0524C129,8:32:57 AM,2.825,0.8
PIID0323B101,8:32:50 AM,2.25,0.15
