isin,time,yield,vol
PIBL1221B078,11:21:07 AM,1.155,3.4
PIBL1221E208,11:20:29 AM,1.425,8.34
PIBL1221B078,11:20:21 AM,1.155,3
PIID0324C115,11:17:28 AM,2.75,10.02
PIBL1221B087,11:15:24 AM,1.16,8.058
PIBL1221E217,11:15:07 AM,1.425,17.09
PIBL1221K461,11:13:22 AM,1.615,3.8
PIBD1025I608,11:13:15 AM,3.5,3
PIBL1221C102,11:12:35 AM,1.29,3
PIBD0522A747,11:12:13 AM,1.5,12
PIBD1025I608,11:11:33 AM,3.32,4
PIBL1221D174,11:11:09 AM,1.4,17.07
PIBL1221A024,11:09:30 AM,1.1,1
PIBL1221B078,11:08:03 AM,1.16,16.17
PIBL1221B078,11:07:56 AM,1.16,7.01
PIBL1221B087,11:06:39 AM,1.16,5
PIBL1221B078,11:05:56 AM,1.155,6
PIBL1221B078,11:02:51 AM,1.1555,1.7543
PIID0525H130,11:02:38 AM,3.2825,5.203
PIBL1221K461,10:59:58 AM,1.615,1.025
PIID0525H130,10:57:22 AM,3.35,25
PIBL1221K461,10:56:39 AM,1.6151,0.5
PIBL1221E208,10:56:31 AM,1.425,0.2
PIBL1221K461,10:53:18 AM,1.615,1
PIBL1221B078,10:53:17 AM,1.1525,42
PIBL0621F030,10:52:53 AM,1.065,57.373
PIBL1221F252,10:52:34 AM,1.475,10
PIBL1221E208,10:52:00 AM,1.425,1
PIBL1221E191,10:51:07 AM,1.43,10
PIBL1221C111,10:50:52 AM,1.3,1.2
PIBL1221B069,10:44:49 AM,1.165,9.2
PIBL1221B078,10:44:47 AM,1.175,21
PIBL1221E191,10:42:08 AM,1.415,10.048
PIID0524C129,10:40:21 AM,2.85,1.728
PIID0324C115,10:39:10 AM,2.8,1
PIBL1221B050,10:39:08 AM,1.1,50
PIBL1221E208,10:38:33 AM,1.425,2.009
PIBL1221K461,10:38:32 AM,1.615,1
PIBL1221C095,10:38:31 AM,1.2,0.501
PIBL1221A042,10:37:14 AM,1.1225,0.6
PIBL1221B078,10:36:11 AM,1.1555,2.068
PIBL1221C102,10:35:02 AM,1.29,0.501
PIBL1221E208,10:34:59 AM,1.425,3.014
PIBL1221B078,10:34:41 AM,1.1555,2.14
PIBL1220L499,10:33:32 AM,1.085,2.01
PIBL1221B078,10:32:19 AM,1.1555,1.069
PIID1023H046,10:32:05 AM,2.7,0.5
PIID1023H046,10:31:49 AM,2.7,0.5
PIID1023H046,10:31:48 AM,2.7,0.5
PIID1023H046,10:31:32 AM,2.7,0.5
PIID0525H130,10:30:05 AM,3.365,1.5
PIBL1221D147,10:29:30 AM,1.375,2.48
PIID0522L114,10:29:21 AM,2.075,2.3
PIBL0621F030,10:27:12 AM,1.069,5
PIID0324C115,10:26:13 AM,2.85,176.41135
PIBD0726B627,10:26:10 AM,4,50
PIBL1221E208,10:25:54 AM,1.425,1
PIBL1221B078,10:25:47 AM,1.155,1
PIBL1221D147,10:25:47 AM,1.375,0.02
PIBL1221E182,10:21:39 AM,1.425,50.24
PIBL1221B078,10:15:51 AM,1.1555,2.042
PIBL1221E182,10:12:09 AM,1.425,6
PIID0324C115,10:10:23 AM,2.849,10
PIBL1221K461,10:09:09 AM,1.6151,0.51
PIBL1221E217,10:07:49 AM,1.425,1
PIBL1221E191,10:05:12 AM,1.435,1
PIBL1221K461,10:05:11 AM,1.62,2
PIBD1029A644,10:04:50 AM,4.75,15
PIBL1221E208,9:59:31 AM,1.475,60
PIBL1221E208,9:58:24 AM,1.425,1
PIID1023H046,9:58:13 AM,2.675,0.5
PIBL1221B050,9:57:30 AM,1.135,4.506
PIBL1221F252,9:52:43 AM,1.48,100
PIID0522L114,9:46:24 AM,2.1,1
PIBD2033C206,9:46:21 AM,5.05,0.5
PIBD1025I608,9:36:24 AM,3.9,26
PIBL1221B078,9:32:42 AM,1.155,145
